permit_id,sensor_reading_id,permit_type,status,zone_id,unit_id,issued_at,expires_at
PERMIT-009779,9779,confined_space,active,unit-5-zone-1,unit-5,2026-07-04T09:03:57.436030,2026-07-04T11:17:42.360046
PERMIT-009780,9780,confined_space,active,unit-4-zone-2,unit-4,2026-06-23T11:59:27.508572,2026-06-23T14:25:16.065165
PERMIT-009781,9781,electrical,expired,unit-3-zone-1,unit-3,2026-06-25T11:13:36.050390,2026-06-25T11:53:21.317753
PERMIT-009782,9782,general,expired,unit-3-zone-1,unit-3,2026-06-25T11:07:44.588638,2026-06-25T10:56:14.466439
PERMIT-009783,9783,general,active,unit-1-zone-3,unit-1,2026-06-22T16:46:04.091029,2026-06-22T19:07:14.498649
PERMIT-009784,9784,hot_work,active,unit-1-zone-2,unit-1,2026-06-22T14:28:25.273897,2026-06-22T18:24:12.081733
PERMIT-009785,9785,confined_space,active,unit-2-zone-1,unit-2,2026-06-22T19:52:05.881298,2026-06-23T02:47:58.596553
PERMIT-009786,9786,confined_space,active,unit-1-zone-2,unit-1,2026-06-22T15:19:53.325566,2026-06-22T18:28:38.570749
PERMIT-009787,9787,hot_work,active,unit-4-zone-2,unit-4,2026-06-23T10:14:07.257537,2026-06-23T12:57:11.985565
PERMIT-009788,9788,hot_work,active,unit-3-zone-3,unit-3,2026-06-25T11:38:22.324688,2026-06-25T18:46:04.692281
PERMIT-009789,9789,electrical,active,unit-2-zone-3,unit-2,2026-06-22T18:50:13.239971,2026-06-22T23:37:01.632111
PERMIT-009790,9790,confined_space,active,unit-4-zone-1,unit-4,2026-06-23T11:06:20.891150,2026-06-23T13:46:13.124724
PERMIT-009791,9791,general,expired,unit-1-zone-2,unit-1,2026-06-22T16:01:25.067879,2026-06-22T16:25:29.620987
PERMIT-009792,9792,electrical,active,unit-5-zone-3,unit-5,2026-07-04T08:09:32.959130,2026-07-04T11:01:23.836443
PERMIT-009793,9793,electrical,active,unit-3-zone-3,unit-3,2026-06-25T10:13:10.636494,2026-06-25T17:47:44.968163
PERMIT-009794,9794,confined_space,active,unit-4-zone-1,unit-4,2026-06-23T09:33:31.519500,2026-06-23T15:16:22.502914
PERMIT-009795,9795,confined_space,active,unit-5-zone-3,unit-5,2026-07-04T08:52:08.135942,2026-07-04T13:01:57.881843
PERMIT-009796,9796,hot_work,active,unit-3-zone-1,unit-3,2026-06-25T10:54:13.097526,2026-06-25T15:05:51.587245
PERMIT-009797,9797,general,active,unit-5-zone-3,unit-5,2026-07-04T10:19:49.399336,2026-07-04T13:53:03.984498
PERMIT-009798,9798,confined_space,active,unit-5-zone-2,unit-5,2026-07-04T08:32:37.223613,2026-07-04T13:37:07.212373
PERMIT-009799,9799,electrical,expired,unit-3-zone-1,unit-3,2026-06-25T09:49:31.233627,2026-06-25T12:54:30.225598
PERMIT-009800,9800,electrical,expired,unit-4-zone-2,unit-4,2026-06-23T09:20:21.306937,2026-06-23T11:56:08.538570
PERMIT-009801,9801,confined_space,active,unit-5-zone-3,unit-5,2026-07-04T09:59:00.347698,2026-07-04T14:27:08.512781
PERMIT-009802,9802,hot_work,active,unit-4-zone-3,unit-4,2026-06-23T09:59:50.079432,2026-06-23T15:29:10.584170
PERMIT-009803,9803,hot_work,expired,unit-3-zone-1,unit-3,2026-06-25T10:21:08.353910,2026-06-25T13:15:11.831629
PERMIT-009804,9804,confined_space,active,unit-4-zone-1,unit-4,2026-06-23T12:06:15.788513,2026-06-23T17:01:53.171459
PERMIT-009805,9805,electrical,active,unit-1-zone-3,unit-1,2026-06-22T14:56:26.667749,2026-06-22T22:50:22.128061
PERMIT-009806,9806,confined_space,active,unit-5-zone-3,unit-5,2026-07-04T09:21:01.822070,2026-07-04T15:29:17.753794
PERMIT-009807,9807,electrical,expired,unit-3-zone-3,unit-3,2026-06-25T12:36:40.404540,2026-06-25T11:58:52.818622
PERMIT-009808,9808,electrical,active,unit-4-zone-1,unit-4,2026-06-23T12:15:42.180033,2026-06-23T19:56:57.128035
PERMIT-009809,9809,general,active,unit-4-zone-3,unit-4,2026-06-23T11:56:29.905827,2026-06-23T15:01:34.366982
PERMIT-009810,9810,hot_work,expired,unit-5-zone-3,unit-5,2026-07-04T10:14:57.550917,2026-07-04T10:24:39.361765
PERMIT-009811,9811,hot_work,expired,unit-5-zone-3,unit-5,2026-07-04T08:59:18.932457,2026-07-04T09:36:31.746521
PERMIT-009812,9812,general,active,unit-1-zone-1,unit-1,2026-06-22T16:28:06.006827,2026-06-22T23:18:10.480844
PERMIT-009813,9813,electrical,active,unit-5-zone-2,unit-5,2026-07-04T10:43:17.119988,2026-07-04T17:21:01.124834
PERMIT-009814,9814,confined_space,active,unit-4-zone-2,unit-4,2026-06-23T10:33:00.127747,2026-06-23T18:05:23.412193
PERMIT-009815,9815,general,active,unit-1-zone-2,unit-1,2026-06-22T17:11:11.764606,2026-06-22T20:04:54.604858
PERMIT-009816,9816,electrical,active,unit-4-zone-2,unit-4,2026-06-23T13:59:30.584118,2026-06-23T17:03:16.344643
PERMIT-009817,9817,electrical,active,unit-3-zone-1,unit-3,2026-06-25T12:15:51.148746,2026-06-25T16:10:58.785057
PERMIT-009818,9818,confined_space,expired,unit-4-zone-3,unit-4,2026-06-23T10:26:02.046003,2026-06-23T14:07:19.275317
PERMIT-009819,9819,electrical,active,unit-1-zone-1,unit-1,2026-06-22T17:51:59.942180,2026-06-22T21:36:51.149835
PERMIT-009820,9820,hot_work,active,unit-2-zone-1,unit-2,2026-06-22T20:47:23.185268,2026-06-23T01:09:01.953009
PERMIT-009821,9821,confined_space,active,unit-2-zone-3,unit-2,2026-06-22T20:50:43.418008,2026-06-23T04:31:09.037919
PERMIT-009822,9822,hot_work,active,unit-4-zone-3,unit-4,2026-06-23T14:11:33.498061,2026-06-23T16:17:21.362844
PERMIT-009823,9823,confined_space,active,unit-4-zone-2,unit-4,2026-06-23T13:46:05.379795,2026-06-23T16:02:42.844377
PERMIT-009824,9824,hot_work,revoked,unit-1-zone-1,unit-1,2026-06-22T15:26:37.060525,2026-06-22T20:29:20.576772
PERMIT-009825,9825,general,active,unit-4-zone-1,unit-4,2026-06-23T13:05:56.689134,2026-06-23T16:46:30.490690
PERMIT-009826,9826,electrical,expired,unit-2-zone-2,unit-2,2026-06-22T21:54:30.011996,2026-06-22T20:14:36.176788
PERMIT-009827,9827,confined_space,expired,unit-5-zone-3,unit-5,2026-07-04T09:34:36.594553,2026-07-04T10:01:30.463692
PERMIT-009828,9828,electrical,active,unit-2-zone-3,unit-2,2026-06-22T19:19:32.121365,2026-06-23T01:27:16.062209
PERMIT-009829,9829,hot_work,active,unit-5-zone-1,unit-5,2026-07-04T10:57:55.884120,2026-07-04T17:47:46.660810
PERMIT-009830,9830,confined_space,active,unit-1-zone-3,unit-1,2026-06-22T16:51:32.647851,2026-06-22T20:02:14.342545
PERMIT-009831,9831,hot_work,active,unit-5-zone-3,unit-5,2026-07-04T11:22:29.173808,2026-07-04T17:38:20.802760
PERMIT-009832,9832,general,expired,unit-2-zone-2,unit-2,2026-06-22T18:47:17.629705,2026-06-22T21:54:54.719957
PERMIT-009833,9833,electrical,expired,unit-5-zone-3,unit-5,2026-07-04T11:59:47.741934,2026-07-04T12:06:14.740027
PERMIT-009834,9834,confined_space,expired,unit-5-zone-3,unit-5,2026-07-04T09:22:23.082283,2026-07-04T11:44:48.916395
PERMIT-009835,9835,hot_work,active,unit-3-zone-3,unit-3,2026-06-25T10:29:09.115900,2026-06-25T18:12:52.895490
PERMIT-009836,9836,confined_space,active,unit-4-zone-3,unit-4,2026-06-23T12:56:08.821502,2026-06-23T19:54:00.855505
PERMIT-009837,9837,confined_space,active,unit-5-zone-2,unit-5,2026-07-04T09:11:02.033751,2026-07-04T16:45:45.743027
PERMIT-009838,9838,general,expired,unit-3-zone-2,unit-3,2026-06-25T11:05:41.952225,2026-06-25T13:27:50.622240
PERMIT-009839,9839,general,active,unit-3-zone-1,unit-3,2026-06-25T13:21:57.634119,2026-06-25T15:45:28.357923
PERMIT-009840,9840,hot_work,active,unit-3-zone-2,unit-3,2026-06-25T13:59:51.955248,2026-06-25T18:19:20.382267
PERMIT-009841,9841,confined_space,active,unit-5-zone-3,unit-5,2026-07-04T12:02:32.071499,2026-07-04T18:47:39.245197
PERMIT-009842,9842,hot_work,active,unit-1-zone-3,unit-1,2026-06-22T18:56:31.520883,2026-06-23T01:21:37.841308
PERMIT-009843,9843,general,active,unit-5-zone-3,unit-5,2026-07-04T11:15:13.242170,2026-07-04T17:52:15.687662
PERMIT-009844,9844,confined_space,active,unit-4-zone-1,unit-4,2026-06-23T13:27:55.469131,2026-06-23T17:33:27.634688
PERMIT-009845,9845,confined_space,active,unit-4-zone-3,unit-4,2026-06-23T14:18:56.220719,2026-06-23T16:43:03.460875
PERMIT-009846,9846,hot_work,active,unit-2-zone-3,unit-2,2026-06-22T21:21:43.542853,2026-06-23T02:14:13.044993
PERMIT-009847,9847,hot_work,active,unit-5-zone-3,unit-5,2026-07-04T12:32:15.102539,2026-07-04T19:08:44.735715
PERMIT-009848,9848,electrical,active,unit-2-zone-1,unit-2,2026-06-22T21:13:24.948907,2026-06-23T04:34:29.062679
PERMIT-009849,9849,hot_work,active,unit-5-zone-2,unit-5,2026-07-04T09:31:13.070705,2026-07-04T14:10:29.368697
PERMIT-009850,9850,electrical,active,unit-5-zone-1,unit-5,2026-07-04T10:26:25.863937,2026-07-04T15:58:23.787114
PERMIT-009851,9851,general,active,unit-5-zone-3,unit-5,2026-07-04T09:57:41.463207,2026-07-04T15:33:02.690261
PERMIT-009852,9852,hot_work,active,unit-4-zone-1,unit-4,2026-06-23T12:48:22.317459,2026-06-23T15:37:55.275538
PERMIT-009853,9853,hot_work,active,unit-4-zone-3,unit-4,2026-06-23T14:09:41.983782,2026-06-23T20:54:51.543091
PERMIT-009854,9854,hot_work,expired,unit-3-zone-2,unit-3,2026-06-25T13:26:25.911117,2026-06-25T13:12:38.592022
PERMIT-009855,9855,electrical,active,unit-5-zone-1,unit-5,2026-07-04T13:43:02.495377,2026-07-04T18:07:22.109034
PERMIT-009856,9856,electrical,active,unit-1-zone-2,unit-1,2026-06-22T19:26:08.709553,2026-06-23T03:21:38.093675
PERMIT-009857,9857,electrical,active,unit-4-zone-3,unit-4,2026-06-23T13:33:55.532280,2026-06-23T21:15:12.715590
PERMIT-009858,9858,hot_work,active,unit-1-zone-3,unit-1,2026-06-22T19:03:54.610028,2026-06-23T01:19:01.785777
PERMIT-009859,9859,hot_work,active,unit-5-zone-2,unit-5,2026-07-04T11:31:33.081542,2026-07-04T18:28:07.066174
PERMIT-009860,9860,electrical,active,unit-4-zone-3,unit-4,2026-06-23T13:52:04.388149,2026-06-23T21:07:11.675670
PERMIT-009861,9861,electrical,active,unit-2-zone-2,unit-2,2026-06-22T20:51:40.443792,2026-06-23T01:48:18.328253
PERMIT-009862,9862,confined_space,active,unit-2-zone-1,unit-2,2026-06-22T22:06:18.875309,2026-06-23T03:52:08.274094
PERMIT-009863,9863,confined_space,expired,unit-5-zone-1,unit-5,2026-07-04T10:47:44.533625,2026-07-04T14:07:18.163033
PERMIT-009864,9864,general,active,unit-1-zone-3,unit-1,2026-06-22T19:10:58.887801,2026-06-22T21:50:01.296903
PERMIT-009865,9865,hot_work,active,unit-1-zone-3,unit-1,2026-06-22T16:17:32.586834,2026-06-22T21:37:01.629119
PERMIT-009866,9866,confined_space,active,unit-3-zone-1,unit-3,2026-06-25T11:41:05.072764,2026-06-25T18:08:08.030777
PERMIT-009867,9867,confined_space,active,unit-1-zone-1,unit-1,2026-06-22T19:41:20.039418,2026-06-23T01:32:42.583304
PERMIT-009868,9868,general,active,unit-3-zone-2,unit-3,2026-06-25T11:25:25.462638,2026-06-25T16:34:45.981903
PERMIT-009869,9869,hot_work,expired,unit-5-zone-3,unit-5,2026-07-04T12:39:58.451586,2026-07-04T13:04:03.020044
PERMIT-009870,9870,confined_space,active,unit-2-zone-1,unit-2,2026-06-22T19:22:31.516497,2026-06-22T23:29:42.045351
PERMIT-009871,9871,hot_work,expired,unit-4-zone-1,unit-4,2026-06-23T13:30:52.210203,2026-06-23T15:00:04.527703
PERMIT-009872,9872,hot_work,active,unit-2-zone-1,unit-2,2026-06-22T22:24:28.766484,2026-06-23T02:12:30.867198
PERMIT-009873,9873,confined_space,active,unit-3-zone-1,unit-3,2026-06-25T11:26:03.205019,2026-06-25T16:34:26.940342
PERMIT-009874,9874,general,expired,unit-2-zone-2,unit-2,2026-06-22T20:12:04.160010,2026-06-22T22:12:47.206735
PERMIT-009875,9875,general,active,unit-3-zone-2,unit-3,2026-06-25T12:43:09.260523,2026-06-25T17:24:33.604151
PERMIT-009876,9876,confined_space,active,unit-3-zone-2,unit-3,2026-06-25T12:39:40.154582,2026-06-25T17:24:03.292676
PERMIT-009877,9877,hot_work,active,unit-3-zone-1,unit-3,2026-06-25T12:52:13.196654,2026-06-25T20:05:36.980977
PERMIT-009878,9878,confined_space,active,unit-5-zone-2,unit-5,2026-07-04T13:55:45.359878,2026-07-04T17:20:01.686804
PERMIT-009879,9879,general,active,unit-5-zone-1,unit-5,2026-07-04T12:09:39.261291,2026-07-04T18:48:53.319359
PERMIT-009880,9880,general,active,unit-5-zone-2,unit-5,2026-07-04T11:10:58.543086,2026-07-04T17:05:19.313506
PERMIT-009881,9881,hot_work,active,unit-4-zone-3,unit-4,2026-06-23T14:52:17.753209,2026-06-23T19:20:27.874027
PERMIT-009882,9882,confined_space,active,unit-3-zone-2,unit-3,2026-06-25T15:05:00.201486,2026-06-25T21:28:11.167889
PERMIT-009883,9883,confined_space,active,unit-1-zone-2,unit-1,2026-06-22T16:32:36.119787,2026-06-23T00:12:49.724297
PERMIT-009884,9884,electrical,expired,unit-4-zone-3,unit-4,2026-06-23T14:24:41.845420,2026-06-23T14:49:47.458354
PERMIT-009885,9885,general,active,unit-2-zone-3,unit-2,2026-06-22T21:18:43.522471,2026-06-23T02:33:00.674931
PERMIT-009886,9886,electrical,expired,unit-5-zone-1,unit-5,2026-07-04T11:33:24.182972,2026-07-04T14:57:02.395085
PERMIT-009887,9887,general,expired,unit-5-zone-1,unit-5,2026-07-04T12:01:27.210639,2026-07-04T13:45:26.943824
PERMIT-009888,9888,confined_space,active,unit-2-zone-3,unit-2,2026-06-22T21:56:42.182507,2026-06-23T02:30:39.976574
PERMIT-009889,9889,confined_space,active,unit-4-zone-3,unit-4,2026-06-23T14:15:45.916284,2026-06-23T18:34:36.676848
PERMIT-009890,9890,electrical,expired,unit-1-zone-2,unit-1,2026-06-22T17:08:08.616777,2026-06-22T19:54:15.265617
PERMIT-009891,9891,hot_work,active,unit-5-zone-3,unit-5,2026-07-04T14:27:45.525400,2026-07-04T16:31:53.299557
PERMIT-009892,9892,confined_space,active,unit-2-zone-3,unit-2,2026-06-22T20:45:42.591086,2026-06-23T01:28:43.661406
PERMIT-009893,9893,electrical,active,unit-2-zone-3,unit-2,2026-06-22T22:37:08.330092,2026-06-23T02:09:35.935167
PERMIT-009894,9894,confined_space,active,unit-3-zone-2,unit-3,2026-06-25T13:15:44.069910,2026-06-25T16:54:59.215258
PERMIT-009895,9895,general,active,unit-2-zone-2,unit-2,2026-06-22T21:25:09.933468,2026-06-23T05:08:24.634155
PERMIT-009896,9896,confined_space,active,unit-1-zone-1,unit-1,2026-06-22T19:49:51.779106,2026-06-23T00:50:02.730658
PERMIT-009897,9897,confined_space,active,unit-3-zone-3,unit-3,2026-06-25T15:49:47.630560,2026-06-25T18:13:40.399849
PERMIT-009898,9898,hot_work,active,unit-1-zone-3,unit-1,2026-06-22T19:39:14.212143,2026-06-22T22:32:56.771979
PERMIT-009899,9899,confined_space,expired,unit-4-zone-1,unit-4,2026-06-23T14:44:50.361305,2026-06-23T15:17:57.112657
PERMIT-009900,9900,confined_space,active,unit-2-zone-2,unit-2,2026-06-22T20:51:03.042660,2026-06-23T01:39:56.460172
PERMIT-009901,9901,confined_space,active,unit-4-zone-2,unit-4,2026-06-23T17:02:31.333541,2026-06-23T22:01:32.582942
PERMIT-009902,9902,electrical,expired,unit-4-zone-3,unit-4,2026-06-23T13:50:48.400660,2026-06-23T15:56:15.748217
PERMIT-009903,9903,electrical,active,unit-3-zone-3,unit-3,2026-06-25T13:17:41.246019,2026-06-25T18:31:01.230846
PERMIT-009904,9904,electrical,expired,unit-5-zone-1,unit-5,2026-07-04T13:58:33.888699,2026-07-04T15:13:18.942523
PERMIT-009905,9905,general,active,unit-5-zone-1,unit-5,2026-07-04T14:05:37.374070,2026-07-04T16:30:19.638959
PERMIT-009906,9906,electrical,active,unit-3-zone-3,unit-3,2026-06-25T14:39:40.336865,2026-06-25T16:54:07.231843
PERMIT-009907,9907,general,active,unit-4-zone-2,unit-4,2026-06-23T16:44:20.663038,2026-06-23T22:35:01.818782
PERMIT-009908,9908,electrical,active,unit-4-zone-2,unit-4,2026-06-23T17:03:56.546152,2026-06-24T00:36:12.530162
PERMIT-009909,9909,hot_work,expired,unit-3-zone-2,unit-3,2026-06-25T16:25:44.092592,2026-06-25T14:36:17.254548
PERMIT-009910,9910,confined_space,active,unit-3-zone-1,unit-3,2026-06-25T13:58:56.576191,2026-06-25T17:44:50.929951
PERMIT-009911,9911,general,active,unit-2-zone-1,unit-2,2026-06-22T23:02:18.165135,2026-06-23T01:32:19.509937
PERMIT-009912,9912,general,active,unit-4-zone-2,unit-4,2026-06-23T14:58:14.119772,2026-06-23T18:55:30.355531
PERMIT-009913,9913,electrical,active,unit-1-zone-3,unit-1,2026-06-22T19:11:53.622214,2026-06-23T02:09:49.538669
PERMIT-009914,9914,electrical,revoked,unit-2-zone-3,unit-2,2026-06-22T22:30:38.504154,2026-06-23T02:53:55.154916
PERMIT-009915,9915,electrical,active,unit-4-zone-2,unit-4,2026-06-23T13:57:07.933750,2026-06-23T21:02:53.019424
PERMIT-009916,9916,general,active,unit-1-zone-3,unit-1,2026-06-22T19:50:14.384528,2026-06-23T00:49:28.356987
PERMIT-009917,9917,general,active,unit-1-zone-3,unit-1,2026-06-22T21:12:48.779382,2026-06-23T04:39:18.468052
PERMIT-009918,9918,confined_space,active,unit-2-zone-3,unit-2,2026-06-22T22:44:43.784081,2026-06-23T03:55:30.211506
PERMIT-009919,9919,general,active,unit-2-zone-1,unit-2,2026-06-23T00:18:05.823448,2026-06-23T05:43:36.983306
PERMIT-009920,9920,electrical,active,unit-5-zone-3,unit-5,2026-07-04T15:07:35.456397,2026-07-04T22:56:25.984538
PERMIT-009921,9921,confined_space,active,unit-4-zone-2,unit-4,2026-06-23T15:10:11.614069,2026-06-23T18:45:37.061030
PERMIT-009922,9922,electrical,active,unit-4-zone-2,unit-4,2026-06-23T15:45:58.593455,2026-06-23T22:02:14.846584
PERMIT-009923,9923,confined_space,active,unit-5-zone-3,unit-5,2026-07-04T15:20:06.264372,2026-07-04T19:42:26.557118
PERMIT-009924,9924,general,active,unit-2-zone-3,unit-2,2026-06-22T22:51:41.868948,2026-06-23T03:35:33.842560
PERMIT-009925,9925,hot_work,active,unit-4-zone-3,unit-4,2026-06-23T15:21:30.957095,2026-06-23T20:48:52.758459
PERMIT-009926,9926,general,expired,unit-1-zone-1,unit-1,2026-06-22T20:07:43.439732,2026-06-22T19:49:28.803011
PERMIT-009927,9927,general,active,unit-3-zone-3,unit-3,2026-06-25T16:11:48.640528,2026-06-25T19:27:17.845306
PERMIT-009928,9928,general,active,unit-4-zone-3,unit-4,2026-06-23T17:19:46.974720,2026-06-23T22:38:48.672966
PERMIT-009929,9929,general,active,unit-1-zone-3,unit-1,2026-06-22T20:42:33.600441,2026-06-22T23:02:27.698117
PERMIT-009930,9930,electrical,active,unit-2-zone-2,unit-2,2026-06-22T22:41:41.947919,2026-06-23T06:01:57.297466
PERMIT-009931,9931,hot_work,active,unit-5-zone-1,unit-5,2026-07-04T14:25:21.529727,2026-07-04T20:45:30.840646
PERMIT-009932,9932,electrical,expired,unit-3-zone-1,unit-3,2026-06-25T13:19:11.002289,2026-06-25T16:42:38.319537
PERMIT-009933,9933,electrical,expired,unit-4-zone-2,unit-4,2026-06-23T15:44:45.319470,2026-06-23T18:32:46.989848
PERMIT-009934,9934,electrical,active,unit-3-zone-3,unit-3,2026-06-25T16:07:42.933688,2026-06-25T23:22:31.968129
PERMIT-009935,9935,confined_space,active,unit-1-zone-2,unit-1,2026-06-22T19:10:19.433981,2026-06-23T02:00:39.386831
PERMIT-009936,9936,confined_space,active,unit-4-zone-1,unit-4,2026-06-23T16:34:28.855570,2026-06-23T21:03:06.434311
PERMIT-009937,9937,confined_space,active,unit-1-zone-2,unit-1,2026-06-22T19:13:21.924194,2026-06-23T02:09:27.004460
PERMIT-009938,9938,confined_space,expired,unit-2-zone-1,unit-2,2026-06-22T21:58:53.268394,2026-06-23T00:38:45.985329
PERMIT-009939,9939,general,active,unit-5-zone-1,unit-5,2026-07-04T14:00:02.192379,2026-07-04T21:37:21.211321
PERMIT-009940,9940,confined_space,active,unit-5-zone-1,unit-5,2026-07-04T13:46:38.664865,2026-07-04T18:14:10.107104
PERMIT-009941,9941,hot_work,expired,unit-4-zone-2,unit-4,2026-06-23T18:54:57.697377,2026-06-23T17:39:20.499513
PERMIT-009942,9942,confined_space,expired,unit-1-zone-2,unit-1,2026-06-22T19:21:07.921960,2026-06-22T21:37:41.929689
PERMIT-009943,9943,general,active,unit-2-zone-3,unit-2,2026-06-22T22:03:29.443625,2026-06-23T05:33:49.989740
PERMIT-009944,9944,confined_space,expired,unit-4-zone-2,unit-4,2026-06-23T16:58:49.755702,2026-06-23T18:28:49.115191
PERMIT-009945,9945,confined_space,expired,unit-1-zone-3,unit-1,2026-06-22T19:44:57.319877,2026-06-22T22:03:48.714936
PERMIT-009946,9946,confined_space,expired,unit-2-zone-1,unit-2,2026-06-23T01:16:58.246845,2026-06-23T00:04:58.997890
PERMIT-009947,9947,confined_space,active,unit-5-zone-1,unit-5,2026-07-04T13:59:41.942002,2026-07-04T18:34:31.910733
PERMIT-009948,9948,confined_space,active,unit-1-zone-1,unit-1,2026-06-22T19:29:53.642381,2026-06-22T22:48:04.679582
PERMIT-009949,9949,confined_space,expired,unit-3-zone-2,unit-3,2026-06-25T16:41:59.142375,2026-06-25T16:42:58.621494
PERMIT-009950,9950,hot_work,active,unit-4-zone-1,unit-4,2026-06-23T18:51:33.898966,2026-06-24T00:28:26.205986
PERMIT-009951,9951,general,active,unit-1-zone-2,unit-1,2026-06-22T22:21:03.817834,2026-06-23T06:18:18.227143
PERMIT-009952,9952,confined_space,active,unit-5-zone-3,unit-5,2026-07-04T13:01:48.798010,2026-07-04T18:57:28.636455
PERMIT-009953,9953,confined_space,expired,unit-5-zone-1,unit-5,2026-07-04T15:28:42.107088,2026-07-04T16:51:07.084225
PERMIT-009954,9954,general,active,unit-5-zone-3,unit-5,2026-07-04T14:17:14.914156,2026-07-04T21:39:11.635295
PERMIT-009955,9955,hot_work,expired,unit-1-zone-1,unit-1,2026-06-22T22:14:45.734417,2026-06-22T21:17:39.312538
PERMIT-009956,9956,hot_work,active,unit-5-zone-1,unit-5,2026-07-04T14:08:08.887338,2026-07-04T19:35:52.571455
PERMIT-009957,9957,hot_work,active,unit-2-zone-3,unit-2,2026-06-23T01:39:59.321016,2026-06-23T08:58:14.296774
PERMIT-009958,9958,confined_space,active,unit-2-zone-2,unit-2,2026-06-22T23:58:48.115014,2026-06-23T04:23:46.952133
PERMIT-009959,9959,electrical,active,unit-2-zone-1,unit-2,2026-06-23T01:22:46.275982,2026-06-23T04:20:06.653109
PERMIT-009960,9960,general,expired,unit-5-zone-3,unit-5,2026-07-04T14:48:21.172683,2026-07-04T16:01:39.050184
PERMIT-009961,9961,hot_work,active,unit-2-zone-2,unit-2,2026-06-23T01:18:43.664733,2026-06-23T07:36:38.570877
PERMIT-009962,9962,general,active,unit-4-zone-2,unit-4,2026-06-23T17:20:53.269308,2026-06-23T21:52:44.466286
PERMIT-009963,9963,hot_work,active,unit-3-zone-2,unit-3,2026-06-25T14:08:27.838578,2026-06-25T21:46:51.577224
PERMIT-009964,9964,hot_work,expired,unit-1-zone-3,unit-1,2026-06-22T22:59:08.354923,2026-06-22T21:20:16.665340
PERMIT-009965,9965,confined_space,active,unit-1-zone-1,unit-1,2026-06-22T21:37:34.850293,2026-06-23T02:41:37.524000
